customer_id,first_name,last_name,gender,date_of_birth,email,phone,pan_number,aadhaar_number,occupation,annual_income,marital_status,customer_since,kyc_status,risk_category,branch_id,city,state,country,customer_status
CUST070677,Anmol,Prabhakar,M,1971-08-29,anmol.prabhakar70677@mail.com,1407158465,ITYFD3914N,254883115712,Doctor,380122.69,Single,2021-05-31,PENDING,LOW,BR0285,Kharagpur,Madhya Pradesh,India,INACTIVE
CUST070678,Saksham,Shan,M,2006-01-18,saksham.shan70678@mail.com,0883776765,RYEPG5148L,408933248765,Teacher,3731523.99,Single,2011-10-17,VERIFIED,LOW,BR0332,Dehradun,Sikkim,India,INACTIVE
CUST070679,Brinda,Dalal,F,1956-08-10,brinda.dalal70679@mail.com,0817806744,DFAUZ8311B,300797486400,Teacher,4593802.67,Married,2015-07-22,PENDING,HIGH,BR0112,Bhopal,Mizoram,India,ACTIVE
CUST070680,Barkha,Sanghvi,F,1985-06-18,barkha.sanghvi70680@mail.com,7879994638,OOTKU6499V,390712864285,Engineer,2173064.56,Single,2022-03-13,REJECTED,LOW,BR0324,Raichur,Haryana,India,ACTIVE
CUST070681,Lavanya,Chawla,F,2006-05-13,lavanya.chawla70681@mail.com,8718585191,WCJZT8214T,127931162482,Teacher,1248355.75,Single,2024-11-18,VERIFIED,MEDIUM,BR0371,Bidhannagar,Jharkhand,India,INACTIVE
CUST070682,Qabil,Mani,M,1969-12-04,qabil.mani70682@mail.com,3232656901,DIGFJ8922Y,229358772353,Teacher,1460950.23,Single,2012-04-14,VERIFIED,MEDIUM,BR0397,Delhi,Madhya Pradesh,India,INACTIVE
CUST070683,Vansha,Mitter,F,1977-02-08,vansha.mitter70683@mail.com,8540250566,BLNES9406O,866478226381,Manager,1921389.86,Married,2024-08-02,REJECTED,LOW,BR0103,Katni,Kerala,India,INACTIVE
CUST070684,Oviya,Narasimhan,F,1976-03-01,oviya.narasimhan70684@mail.com,7558272040,TSGIC9616T,226518959833,Business,4126815.28,Married,2023-10-04,PENDING,MEDIUM,BR0417,New Delhi,Odisha,India,INACTIVE
CUST070685,Jackson,Nayar,F,1975-11-10,jackson.nayar70685@mail.com,5355123559,VHOZU9330G,731696748022,Analyst,1570937.22,Married,2018-04-22,PENDING,HIGH,BR0219,Sasaram,Haryana,India,INACTIVE
CUST070686,Jacob,Shukla,F,1968-03-17,jacob.shukla70686@mail.com,1149965672,IHXFX7863I,287613861993,Manager,620387.17,Single,2022-11-11,VERIFIED,MEDIUM,BR0029,Miryalaguda,Goa,India,ACTIVE
CUST070687,Ucchal,Hora,F,1999-05-02,ucchal.hora70687@mail.com,6655339096,BCDLO8844U,148612749180,Manager,3295284.51,Single,2018-09-03,PENDING,LOW,BR0495,Mysore,West Bengal,India,ACTIVE
CUST070688,Gayathri,Borde,F,1956-09-10,gayathri.borde70688@mail.com,8762101016,SFBNI8950U,611226347462,Analyst,4199949.72,Single,2024-11-21,REJECTED,HIGH,BR0343,Bhilwara,Himachal Pradesh,India,ACTIVE
CUST070689,Agastya,Chandran,M,1968-10-02,agastya.chandran70689@mail.com,1160700494,XCUPS4615S,649565753132,Analyst,465710.9,Single,2022-01-29,PENDING,MEDIUM,BR0074,Nangloi Jat,Mizoram,India,INACTIVE
CUST070690,Karan,Madan,F,2006-10-20,karan.madan70690@mail.com,7378618572,FAUHW3596I,966759537882,Business,3236093.17,Single,2014-10-14,VERIFIED,HIGH,BR0018,Jehanabad,Goa,India,ACTIVE
CUST070691,Rohan,Kulkarni,M,1982-11-02,rohan.kulkarni70691@mail.com,6693914986,HEQTP6740T,981031901352,Business,3540731.84,Married,2024-10-29,PENDING,HIGH,BR0225,Motihari,Rajasthan,India,ACTIVE
CUST070692,Libni,Rai,F,2000-07-24,libni.rai70692@mail.com,8446954836,ZENAN2555P,461195551068,Engineer,1321850.67,Single,2013-03-20,PENDING,HIGH,BR0257,Patna,Telangana,India,INACTIVE
CUST070693,Warjas,Bajwa,F,1994-01-05,warjas.bajwa70693@mail.com,2812305737,AUVIC2744W,531368492101,Engineer,2350434.52,Married,2020-01-06,PENDING,HIGH,BR0459,Purnia,Madhya Pradesh,India,INACTIVE
CUST070694,Upma,Kala,M,1960-01-15,upma.kala70694@mail.com,7310851998,CJSWF1466A,863868789747,Doctor,2700795.15,Married,2011-08-18,PENDING,HIGH,BR0094,Deoghar,Uttar Pradesh,India,INACTIVE
CUST070695,Jack,Wagle,M,1986-08-04,jack.wagle70695@mail.com,5204400817,QNRMX9654R,744348414831,Doctor,4466715.88,Married,2012-06-24,REJECTED,MEDIUM,BR0169,Bhalswa Jahangir Pur,Odisha,India,INACTIVE
CUST070696,Omkaar,Setty,M,2002-10-25,omkaar.setty70696@mail.com,5556903327,XGLTI2934M,243873856348,Engineer,2571728.17,Married,2019-09-27,PENDING,MEDIUM,BR0428,Gorakhpur,Mizoram,India,INACTIVE
CUST070697,Abeer,Tank,F,1993-07-28,abeer.tank70697@mail.com,7015206084,BXJXN8170Z,451235444300,Teacher,1523549.64,Married,2015-04-28,PENDING,LOW,BR0099,Mathura,Gujarat,India,INACTIVE
CUST070698,Pahal,Cherian,F,2004-08-17,pahal.cherian70698@mail.com,9385988896,DDQPR2853X,434165091671,Doctor,463472.89,Married,2018-06-16,VERIFIED,LOW,BR0018,Nellore,Meghalaya,India,INACTIVE
CUST070699,Rohan,Shere,M,1968-04-13,rohan.shere70699@mail.com,7551655837,OBCOF7513I,983553706161,Doctor,4648908.25,Married,2012-05-31,PENDING,MEDIUM,BR0105,Vijayanagaram,Chhattisgarh,India,ACTIVE
CUST070700,Ishanvi,Nagi,F,1959-05-04,ishanvi.nagi70700@mail.com,3570311182,EOYZP6212L,624365696599,Analyst,3038979.11,Single,2021-11-06,VERIFIED,LOW,BR0135,Bhiwani,Karnataka,India,ACTIVE
CUST070701,Rehaan,Shah,M,1988-03-19,rehaan.shah70701@mail.com,1229565218,HKWRQ3029K,164445786083,Manager,1376943.22,Single,2018-01-08,VERIFIED,LOW,BR0080,Bareilly,Madhya Pradesh,India,ACTIVE
CUST070702,Banjeet,Handa,M,1965-02-14,banjeet.handa70702@mail.com,7879446681,TLEQM6729J,799738097255,Analyst,502806.63,Married,2022-10-03,PENDING,MEDIUM,BR0465,Darbhanga,Telangana,India,INACTIVE
CUST070703,Chanchal,Dora,F,1973-04-15,chanchal.dora70703@mail.com,2349965229,QGTBA6461N,166372778519,Analyst,1715472.91,Single,2014-08-31,REJECTED,MEDIUM,BR0283,Danapur,Sikkim,India,ACTIVE
CUST070704,Qushi,Bora,M,1969-01-26,qushi.bora70704@mail.com,7414051812,KAQXY1608X,133041309380,Teacher,3777349.93,Married,2023-06-02,PENDING,HIGH,BR0023,Rourkela,Tripura,India,ACTIVE
CUST070705,Ojasvi,Goyal,M,1997-10-22,ojasvi.goyal70705@mail.com,0307871243,AMRVK4471D,717218277636,Engineer,4475106.55,Married,2012-11-19,VERIFIED,LOW,BR0350,Tumkur,Maharashtra,India,ACTIVE
CUST070706,Jagdish,Sarin,M,2002-08-15,,4468552157,URGGT1062F,228889734081,Manager,759459.12,Married,2015-08-15,REJECTED,LOW,BR0051,Mahbubnagar,Nagaland,India,ACTIVE
CUST070707,Girish,Maharaj,M,1957-03-23,girish.maharaj70707@mail.com,8096642725,SRJXG3441L,498358932259,Doctor,586843.94,Single,2023-11-02,PENDING,HIGH,BR0064,Katihar,Gujarat,India,INACTIVE
CUST070708,Elijah,Patla,F,1977-04-16,elijah.patla70708@mail.com,3317350656,SWOYU8015K,409348866439,Analyst,551813.38,Married,2019-03-22,VERIFIED,MEDIUM,BR0304,Bharatpur,Telangana,India,INACTIVE
CUST070709,Deepa,Raju,F,2005-05-24,deepa.raju70709@mail.com,9430909214,IUCLN3542J,738096508888,Doctor,3715210.01,Single,2025-01-10,REJECTED,HIGH,BR0410,Kadapa,Maharashtra,India,ACTIVE
CUST070710,Aarnav,Sood,M,1970-01-13,aarnav.sood70710@mail.com,6615178761,RAHSE2041X,232657985139,Doctor,3811414.25,Single,2021-07-03,VERIFIED,MEDIUM,BR0215,Ahmedabad,Nagaland,India,ACTIVE
CUST070711,Yasti,Ramachandran,M,1982-05-27,yasti.ramachandran70711@mail.com,1834207212,LZIED3126M,744364126147,Doctor,3349672.42,Single,2011-07-27,REJECTED,LOW,BR0136,Dindigul,Chhattisgarh,India,ACTIVE
CUST070712,Yatan,Choudhary,F,2006-01-09,yatan.choudhary70712@mail.com,8059468358,ITCFJ1225T,259070615173,Business,4778556.38,Single,2024-07-12,VERIFIED,MEDIUM,BR0100,Hazaribagh,Bihar,India,INACTIVE
CUST070713,Nidhi,Doctor,M,1999-10-19,nidhi.doctor70713@mail.com,6662483768,QYVNP4417Z,316672039505,Doctor,3863444.21,Single,2012-01-09,VERIFIED,LOW,BR0228,Malda,Nagaland,India,ACTIVE
CUST070714,Netra,Kapoor,M,1979-02-13,netra.kapoor70714@mail.com,9416716085,BNMFJ8051F,887753919060,Doctor,3483237.82,Married,2013-03-27,PENDING,LOW,BR0388,Tiruppur,Tripura,India,INACTIVE
CUST070715,Charvi,Nath,M,1976-10-24,charvi.nath70715@mail.com,3008366197,VUFSW2571C,806726589272,Doctor,4020969.52,Single,2024-03-29,PENDING,MEDIUM,BR0450,Aligarh,Bihar,India,INACTIVE
CUST070716,Chavvi,Randhawa,F,1999-03-30,chavvi.randhawa70716@mail.com,0521298119,MHDFZ3867L,632287047330,Doctor,3749762.6,Single,2016-08-21,VERIFIED,HIGH,BR0286,Jehanabad,Jharkhand,India,INACTIVE
CUST070717,Jyoti,Boase,M,1966-04-13,jyoti.boase70717@mail.com,5574209778,KVTRU7655Q,505539107423,Teacher,1870107.56,Single,2016-06-15,REJECTED,LOW,BR0184,Ambala,Haryana,India,ACTIVE
CUST070718,Manbir,Saxena,F,2005-11-01,manbir.saxena70718@mail.com,9137525487,XXUDE9938T,415387678787,Analyst,1812767.46,Single,2019-10-02,VERIFIED,LOW,BR0072,Tadipatri,Haryana,India,INACTIVE
CUST070719,Deepa,Randhawa,M,1972-06-24,deepa.randhawa70719@mail.com,1111675019,NESGE7164K,659783742148,Manager,2549812.58,Single,2024-04-30,PENDING,HIGH,BR0261,Berhampore,Odisha,India,INACTIVE
CUST070720,Harrison,Deshpande,M,1960-03-08,harrison.deshpande70720@mail.com,9401134740,ISCEA3975J,651675855057,Manager,4909321.77,Single,2022-06-19,REJECTED,MEDIUM,BR0336,Malegaon,Mizoram,India,ACTIVE
CUST070721,Krishna,Soman,M,1982-03-20,krishna.soman70721@mail.com,0212587008,ZRTUD4805U,862568719589,Doctor,3768184.71,Single,2024-04-03,PENDING,LOW,BR0147,Durg,Rajasthan,India,INACTIVE
CUST070722,Balvan,Roy,M,1956-08-15,balvan.roy70722@mail.com,8851463902,EKZGC8319U,134425499517,Doctor,1143476.38,Married,2015-05-01,PENDING,LOW,BR0225,Mahbubnagar,Gujarat,India,ACTIVE
CUST070723,Sai,Gaba,F,1996-02-07,sai.gaba70723@mail.com,9216802308,BDQBW6769G,824955274661,Engineer,3274645.53,Married,2016-06-15,REJECTED,LOW,BR0275,Vijayawada,Rajasthan,India,ACTIVE
CUST070724,Lakshmi,Agarwal,F,1993-09-05,lakshmi.agarwal70724@mail.com,2842737564,IGPOW6891J,365282199213,Teacher,3958742.22,Single,2022-04-25,REJECTED,LOW,BR0312,Akola,Karnataka,India,INACTIVE
CUST070725,Balendra,Natt,F,1959-01-07,balendra.natt70725@mail.com,2267538537,IMFAX5008D,774036505701,Teacher,4613027.92,Married,2021-06-29,VERIFIED,HIGH,BR0200,Faridabad,Goa,India,INACTIVE
CUST070726,Nisha,Palan,M,1987-07-02,invalid-email,2383166129,OIBBZ2432W,191776795523,Engineer,1127125.39,Married,2022-09-08,REJECTED,MEDIUM,BR0435,Kakinada,Sikkim,India,INACTIVE
CUST070727,Ekavir,Prakash,F,1974-06-20,ekavir.prakash70727@mail.com,8238950714,MELMK5387Q,112136815791,Teacher,1920951.07,Married,2018-04-21,VERIFIED,MEDIUM,BR0198,Raurkela Industrial Township,Sikkim,India,INACTIVE
CUST070728,Devika,Goyal,F,1974-09-20,devika.goyal70728@mail.com,3668488774,PGWLB5600K,750641918752,Doctor,1485138.81,Married,2011-09-08,REJECTED,MEDIUM,BR0347,Ongole,Jharkhand,India,INACTIVE
CUST070729,Mohammed,Sem,M,1969-03-17,mohammed.sem70729@mail.com,9197430845,PQOBP1160P,155554826134,Doctor,930530.92,Single,2022-07-31,PENDING,HIGH,BR0008,Bhiwandi,Telangana,India,ACTIVE
CUST070730,Priya,De,F,1998-06-19,priya.de70730@mail.com,4658857839,GAOEH8448G,760949818774,Doctor,973283.37,Single,2022-09-16,PENDING,HIGH,BR0412,Anand,Meghalaya,India,ACTIVE
CUST070731,Oscar,Venkataraman,F,1974-04-09,oscar.venkataraman70731@mail.com,7521669018,ZEUZW3230A,618791347162,Analyst,2632181.52,Single,2023-03-11,REJECTED,HIGH,BR0266,Tenali,Tripura,India,ACTIVE
CUST070732,Tanish,Rege,F,2004-05-08,tanish.rege70732@mail.com,9883887317,PQTNW7921R,286862268901,Doctor,3339991.29,Married,2011-12-21,VERIFIED,HIGH,BR0365,Eluru,Rajasthan,India,INACTIVE
CUST070733,Pallavi,Andra,M,1968-12-04,,7596853158,BJMWE6457W,489513975972,Business,4772139.43,Single,2020-09-02,VERIFIED,LOW,BR0059,Bhilai,Rajasthan,India,INACTIVE
CUST070734,Mitesh,Rai,M,1959-03-23,mitesh.rai70734@mail.com,3511400176,BYHAS6414O,581784795747,Manager,4294101.88,Single,2019-06-16,PENDING,MEDIUM,BR0098,Delhi,Punjab,India,INACTIVE
CUST070735,Oviya,Pandya,M,1976-03-25,oviya.pandya70735@mail.com,7903906590,ZWTGD8644E,733352552830,Analyst,3013089.19,Single,2013-02-17,PENDING,LOW,BR0491,Kurnool,Bihar,India,ACTIVE
CUST070736,Ayaan,Mangal,M,2001-11-01,ayaan.mangal70736@mail.com,0676145896,JTQEX6543C,363997724660,Manager,476634.98,Single,2016-08-11,VERIFIED,LOW,BR0068,Bidhannagar,Chhattisgarh,India,ACTIVE
CUST070737,Advika,Bumb,F,1960-04-29,advika.bumb70737@mail.com,3718213074,ZUXGE8426Z,192791211486,Manager,4297394.53,Single,2013-04-14,PENDING,LOW,BR0327,Ballia,West Bengal,India,ACTIVE
CUST070738,Lajita,Barad,F,1975-07-28,lajita.barad70738@mail.com,6907705311,GSUEF9271V,323050988833,Engineer,1802104.26,Single,2014-02-12,REJECTED,MEDIUM,BR0135,Tadepalligudem,Goa,India,ACTIVE
CUST070739,Nihal,Tak,F,1957-01-08,,7903355501,NVKLA2413L,512476963267,Teacher,3037329.87,Single,2012-09-09,REJECTED,HIGH,BR0045,Pali,Meghalaya,India,ACTIVE
CUST070740,Dev,Chhabra,M,2001-07-08,dev.chhabra70740@mail.com,9907811334,WWZLM7492J,232265126250,Engineer,2889599.85,Married,2017-07-06,REJECTED,LOW,BR0267,Bahraich,Arunachal Pradesh,India,INACTIVE
CUST070741,Panini,Warrior,M,1966-08-10,panini.warrior70741@mail.com,0802475233,MPLFQ9048C,281339985432,Teacher,3112129.07,Married,2021-11-12,VERIFIED,MEDIUM,BR0488,Tirupati,Manipur,India,INACTIVE
CUST070742,Laban,Dani,M,1998-11-09,laban.dani70742@mail.com,8837674921,UBJLY8082G,829118166666,Analyst,1970044.12,Married,2025-04-06,REJECTED,HIGH,BR0342,Jamalpur,Madhya Pradesh,India,INACTIVE
CUST070743,Eesha,Solanki,M,1970-04-17,eesha.solanki70743@mail.com,0389327990,BDKKR1612N,437647322914,Business,4489921.5,Married,2012-08-29,REJECTED,MEDIUM,BR0091,Asansol,Andhra Pradesh,India,INACTIVE
CUST070744,Mugdha,Maharaj,M,1976-12-02,mugdha.maharaj70744@mail.com,3116348571,UMYVY5380K,912151628400,Teacher,4446988.2,Married,2022-11-17,REJECTED,MEDIUM,BR0424,Patiala,Tripura,India,INACTIVE
CUST070745,Baghyawati,Balasubramanian,F,2007-11-08,baghyawati.balasubramanian70745@mail.com,3392412985,ISKYU9551Q,946396815352,Manager,1558440.01,Married,2023-01-19,REJECTED,HIGH,BR0282,Moradabad,Maharashtra,India,ACTIVE
CUST070746,Idika,Lala,F,1971-07-16,idika.lala70746@mail.com,5917399829,VTWAC3228S,199680524982,Business,3265483.15,Married,2023-02-04,PENDING,MEDIUM,BR0105,Latur,Andhra Pradesh,India,ACTIVE
CUST070747,Chanchal,Kant,F,1971-12-21,chanchal.kant70747@mail.com,2656485399,NNHXE2568O,364832836306,Engineer,3059909.49,Married,2019-10-18,REJECTED,HIGH,BR0394,Cuttack,Arunachal Pradesh,India,ACTIVE
CUST070748,Lekha,Raju,M,1963-09-27,lekha.raju70748@mail.com,3421861144,EBBRQ1507A,878248617447,Doctor,605157.45,Single,2016-06-24,PENDING,MEDIUM,BR0228,Yamunanagar,West Bengal,India,INACTIVE
CUST070749,Gaurang,Prakash,M,1977-08-28,gaurang.prakash70749@mail.com,6515809120,MQAMJ9189H,247616195142,Business,3853521.74,Married,2014-12-07,PENDING,HIGH,BR0184,Anand,Gujarat,India,INACTIVE
CUST070750,Amaira,Ravi,M,1998-01-07,amaira.ravi70750@mail.com,5431487854,XSRNS9680O,208861923779,Analyst,3668106.33,Single,2024-10-28,REJECTED,LOW,BR0304,Kamarhati,Arunachal Pradesh,India,INACTIVE
CUST070751,Qasim,Seshadri,F,2002-01-30,qasim.seshadri70751@mail.com,0034325243,GGUCK9519B,144318388111,Analyst,3333127.86,Married,2014-08-08,PENDING,HIGH,BR0241,Berhampore,Odisha,India,ACTIVE
CUST070752,Chaman,Ganesh,F,1963-08-10,chaman.ganesh70752@mail.com,6893349711,JVMRG4809W,500842802420,Business,1789256.69,Single,2014-12-18,VERIFIED,MEDIUM,BR0316,Visakhapatnam,Sikkim,India,INACTIVE
CUST070753,Om,Pillay,F,1972-03-05,om.pillay70753@mail.com,5932111841,ALFIZ5118O,795446612544,Teacher,1342896.25,Single,2016-07-07,PENDING,LOW,BR0072,Rohtak,Sikkim,India,ACTIVE
CUST070754,Vihaan,Sethi,F,1964-02-13,vihaan.sethi70754@mail.com,0786116428,XVVHH1369V,336544503889,Doctor,4330668.56,Single,2019-12-13,VERIFIED,LOW,BR0136,Bidar,Maharashtra,India,INACTIVE
CUST070755,Jeet,Chakraborty,M,1968-05-16,jeet.chakraborty70755@mail.com,0870126347,PWBZW3242N,203525453822,Manager,2872807.34,Single,2017-05-07,PENDING,MEDIUM,BR0056,Kumbakonam,Arunachal Pradesh,India,INACTIVE
CUST070756,Nimrat,Hari,F,1957-07-10,nimrat.hari70756@mail.com,9378497769,ZVEUF7346Z,980542782161,Doctor,2718920.61,Single,2023-10-16,PENDING,HIGH,BR0287,Tirupati,Sikkim,India,INACTIVE
CUST070757,Nandini,Mangat,F,1988-12-15,nandini.mangat70757@mail.com,5852454435,SVPYZ2486Y,658187393868,Business,4293760.31,Married,2023-04-02,REJECTED,MEDIUM,BR0038,Nellore,Andhra Pradesh,India,INACTIVE
CUST070758,Suhani,Aggarwal,F,2008-03-26,suhani.aggarwal70758@mail.com,2615895288,LIKCW4022R,330881712593,Manager,493503.77,Single,2014-11-05,VERIFIED,LOW,BR0085,Bhalswa Jahangir Pur,Mizoram,India,INACTIVE
CUST070759,Luke,Shetty,F,1988-02-10,luke.shetty70759@mail.com,1215577625,DZPML9910L,830595434881,Teacher,939601.08,Married,2015-09-01,REJECTED,LOW,BR0143,Dharmavaram,Maharashtra,India,ACTIVE
CUST070760,Krishna,Pandya,F,1959-07-12,krishna.pandya70760@mail.com,9328231229,QVSLB4405P,251240431264,Teacher,996793.12,Single,2014-05-21,REJECTED,MEDIUM,BR0200,Mehsana,Maharashtra,India,ACTIVE
CUST070761,Bhanumati,Kumer,F,2003-07-18,bhanumati.kumer70761@mail.com,6124974153,IZAJE5923I,744547212288,Manager,3057241.5,Single,2015-05-07,REJECTED,HIGH,BR0037,Cuttack,Odisha,India,INACTIVE
CUST070762,Pranit,Walia,F,1994-05-01,pranit.walia70762@mail.com,8101141724,IRWIS2058T,208154467030,Business,2055965.79,Married,2017-11-17,VERIFIED,HIGH,BR0305,Giridih,Uttarakhand,India,INACTIVE
CUST070763,Rajeshri,Behl,F,1992-07-25,rajeshri.behl70763@mail.com,5650527241,UGPDD6196X,201993931876,Teacher,2768286.96,Married,2015-08-21,REJECTED,MEDIUM,BR0122,Uluberia,Rajasthan,India,ACTIVE
CUST070764,Udarsh,Kapadia,M,1956-12-08,udarsh.kapadia70764@mail.com,2405018553,LNHWW1687C,830020276675,Teacher,4546427.31,Single,2022-06-22,VERIFIED,HIGH,BR0185,Raichur,Karnataka,India,ACTIVE
CUST070765,Gagan,Raghavan,M,1965-04-16,gagan.raghavan70765@mail.com,6273898619,VHHDG5361A,169735682220,Teacher,1016776.01,Married,2022-06-07,VERIFIED,LOW,BR0122,Kavali,Madhya Pradesh,India,ACTIVE
CUST070766,Sachi,Jhaveri,M,1977-04-26,sachi.jhaveri70766@mail.com,1967908538,NVWZB5417F,848072583446,Manager,642569.16,Single,2019-04-30,VERIFIED,LOW,BR0165,Gorakhpur,Odisha,India,ACTIVE
CUST070767,Anay,Bhargava,F,1959-09-29,anay.bhargava70767@mail.com,3557721782,DPHXV9413N,314234842818,Teacher,584152.54,Married,2013-05-16,PENDING,MEDIUM,BR0300,Tiruppur,West Bengal,India,ACTIVE
CUST070768,Upma,Majumdar,M,1995-02-17,upma.majumdar70768@mail.com,4693499988,DDCTS6257K,903820175794,Manager,1053011.34,Married,2014-08-23,PENDING,HIGH,BR0013,Kolkata,Maharashtra,India,ACTIVE
CUST070769,Ria,Borah,F,1999-10-01,ria.borah70769@mail.com,6172337324,VQSHC3236B,511165437091,Analyst,690163.95,Single,2013-03-03,PENDING,HIGH,BR0112,Thrissur,Madhya Pradesh,India,INACTIVE
CUST070770,Chanakya,Chakraborty,M,1965-11-02,chanakya.chakraborty70770@mail.com,5662507529,OZBEY9422B,418266007280,Teacher,670363.23,Married,2016-07-08,PENDING,LOW,BR0291,Nanded,West Bengal,India,ACTIVE
CUST070771,Logan,Swamy,M,1997-09-06,logan.swamy70771@mail.com,0754257839,DOWQN6344K,442615375181,Doctor,855259.86,Married,2016-01-02,REJECTED,HIGH,BR0355,Raurkela Industrial Township,Tripura,India,ACTIVE
CUST070772,Damini,Wali,F,1970-01-15,,8977006881,GZUYH3661Q,782850221209,Doctor,3063552.18,Married,2011-10-26,VERIFIED,HIGH,BR0403,Katni,Uttar Pradesh,India,ACTIVE
CUST070773,Pavani,Mand,M,1982-02-24,pavani.mand70773@mail.com,3104625194,ZQECA2813S,664636234498,Business,841217.71,Single,2019-07-28,REJECTED,LOW,BR0274,Muzaffarnagar,Manipur,India,INACTIVE
CUST070774,Kashish,Ahuja,M,1982-11-24,,4991769207,CFRWP3655D,746063082859,Analyst,1122798.73,Single,2021-02-22,VERIFIED,MEDIUM,BR0291,Warangal,Uttar Pradesh,India,ACTIVE
CUST070775,Dipta,Kanda,F,1981-09-22,dipta.kanda70775@mail.com,0838126708,KXKZG1526R,689655272951,Doctor,2101629.88,Married,2016-09-30,VERIFIED,HIGH,BR0095,Kavali,Assam,India,INACTIVE
CUST070776,Mitesh,Rana,F,1988-06-15,mitesh.rana70776@mail.com,2108571197,SIZVR7215K,957233779164,Analyst,3562670.59,Married,2017-03-22,REJECTED,LOW,BR0117,Vellore,Rajasthan,India,ACTIVE
CUST070777,Hemal,Sastry,F,2003-07-13,hemal.sastry70777@mail.com,4809257712,MUWGS4591A,267777318307,Teacher,2442399.47,Single,2023-11-24,REJECTED,HIGH,BR0282,Aurangabad,Manipur,India,ACTIVE
CUST070778,Wridesh,Boase,M,1960-04-25,wridesh.boase70778@mail.com,7324239351,FWRAD9146Q,401660872573,Analyst,3127616.61,Single,2017-07-24,VERIFIED,MEDIUM,BR0044,Ahmednagar,Bihar,India,ACTIVE
CUST070779,Mitesh,Thakur,M,1995-03-01,mitesh.thakur70779@mail.com,6652168827,DMFXZ4408Z,366333964971,Business,4645490.5,Single,2014-10-09,PENDING,HIGH,BR0129,Kavali,Arunachal Pradesh,India,INACTIVE
CUST070780,Ranbir,Chaudhuri,F,1967-04-24,ranbir.chaudhuri70780@mail.com,3673247790,VUNBV5575H,147215765364,Business,3840995.55,Married,2013-04-26,PENDING,MEDIUM,BR0142,Gandhidham,Punjab,India,INACTIVE
CUST070781,Odika,Baral,F,1977-02-06,odika.baral70781@mail.com,2959235838,EVHWY1724U,597894918551,Business,731597.37,Married,2015-11-25,REJECTED,LOW,BR0273,Kamarhati,Nagaland,India,INACTIVE
CUST070782,Henry,Rau,F,1984-04-05,henry.rau70782@mail.com,5647365607,ZJOKB9489V,711723281355,Doctor,1861343.36,Single,2023-06-04,VERIFIED,LOW,BR0108,Tiruppur,Gujarat,India,INACTIVE
CUST070783,Wridesh,Subramanian,F,1962-05-02,wridesh.subramanian70783@mail.com,2652885835,ZNFZR1360V,699822741174,Doctor,2385831.17,Single,2013-05-23,REJECTED,MEDIUM,BR0181,Baranagar,Maharashtra,India,ACTIVE
CUST070784,Chanakya,Shroff,F,1977-05-20,chanakya.shroff70784@mail.com,6555352630,YSNLJ3560M,547769824954,Manager,2204267.38,Married,2015-01-08,VERIFIED,LOW,BR0120,Katihar,Tamil Nadu,India,ACTIVE
CUST070785,Anusha,Wali,F,1988-09-05,anusha.wali70785@mail.com,0414825139,FMPOY1880X,120147335888,Manager,2332570.51,Single,2015-12-05,PENDING,HIGH,BR0255,Salem,Goa,India,ACTIVE
CUST070786,Arunima,Munshi,F,2002-02-01,arunima.munshi70786@mail.com,1475713377,QTNWH7903I,603093096272,Analyst,1494360.55,Single,2023-05-02,VERIFIED,LOW,BR0180,Kakinada,West Bengal,India,INACTIVE
CUST070787,Guneet,Pall,M,1963-09-16,guneet.pall70787@mail.com,8616566189,EIABB3673A,587572365754,Business,1539699.18,Single,2020-10-22,REJECTED,LOW,BR0103,Bhatpara,Bihar,India,ACTIVE
CUST070788,Urishilla,Sunder,F,1963-05-22,urishilla.sunder70788@mail.com,2634289939,KZRFV1638L,405385415593,Business,4905480.24,Single,2013-07-24,VERIFIED,MEDIUM,BR0047,Bidhannagar,Bihar,India,ACTIVE
CUST070789,Vedhika,Ben,M,1995-09-20,vedhika.ben70789@mail.com,1348796959,THIGL9992A,887122386343,Manager,3932890.2,Married,2020-06-14,PENDING,HIGH,BR0404,Pune,Kerala,India,INACTIVE
CUST070790,Bhavini,Bose,M,1977-10-07,bhavini.bose70790@mail.com,7283466462,LHOAP4317D,762190344642,Teacher,2181081.49,Single,2018-11-26,REJECTED,HIGH,BR0302,Srikakulam,Chhattisgarh,India,INACTIVE
CUST070791,Parth,Bobal,F,1967-05-23,parth.bobal70791@mail.com,7236111591,VSGHP8688F,268199066215,Engineer,1106402.65,Married,2020-06-25,PENDING,HIGH,BR0424,Hosur,Haryana,India,INACTIVE
CUST070792,Agastya,Varghese,F,1971-08-04,agastya.varghese70792@mail.com,7513451706,NWQVG9049Q,462486104756,Manager,2586713.49,Married,2015-01-29,VERIFIED,MEDIUM,BR0468,Machilipatnam,Assam,India,INACTIVE
CUST070793,Azad,Chana,F,1961-02-07,azad.chana70793@mail.com,8751818699,DCOCK4761E,671430047054,Manager,2674906.56,Single,2024-10-05,VERIFIED,LOW,BR0095,Hazaribagh,Manipur,India,ACTIVE
CUST070794,Upma,Bali,M,1980-07-03,upma.bali70794@mail.com,0716745557,MTEJM5693G,464758631238,Business,4085243.11,Single,2016-09-27,REJECTED,HIGH,BR0465,Faridabad,Assam,India,INACTIVE
