account_id,customer_id,branch_id,account_number,account_type,currency,balance,account_status,opened_date
ACC0155103,CUST034582,BR0451,520247489428,Savings,INR,3568566.41,DORMANT,2016-04-23
ACC0155104,CUST046971,BR0393,758696540438,Current,INR,4218956.7,DORMANT,2023-07-18
ACC0155105,CUST001275,BR0139,855193015522,Current,INR,2809921.76,ACTIVE,2018-05-16
ACC0155106,CUST023788,BR0065,504601001463,Current,INR,4989936.39,ACTIVE,2024-09-29
ACC0155107,CUST057569,BR0278,197131978752,Savings,INR,4007793.62,CLOSED,2020-11-01
ACC0155108,CUST039300,BR0462,755403414715,Current,INR,3620262.92,ACTIVE,2018-02-18
ACC0155109,CUST059135,BR0005,686443163382,Current,INR,1122546.83,ACTIVE,2016-04-04
ACC0155110,CUST017093,BR0239,747176692267,Current,INR,4236680.58,CLOSED,2014-05-01
ACC0155111,CUST023046,BR0355,332982488987,Current,INR,428643.2,ACTIVE,2016-12-12
ACC0155112,CUST083498,BR0343,658300731105,Savings,INR,3250393.67,CLOSED,2020-05-18
ACC0155113,CUST001781,BR0171,786924198935,Savings,INR,767144.44,CLOSED,2014-12-02
ACC0155114,CUST086211,BR0300,272918954309,Savings,INR,4294077.94,DORMANT,2024-01-01
ACC0155115,CUST012006,BR0389,365947067838,Savings,INR,2112955.47,ACTIVE,2024-12-10
ACC0155116,CUST047429,BR0385,149517527657,Savings,INR,3988963.05,ACTIVE,2015-05-14
ACC0155117,CUST089382,BR0029,988313934706,Savings,INR,3669379.17,CLOSED,2011-09-09
ACC0155118,CUST044716,BR0333,902325553018,Current,INR,4759863.16,DORMANT,2022-01-29
ACC0155119,CUST004417,BR0326,698621142953,Savings,INR,15691.19,CLOSED,2012-01-15
ACC0155120,CUST031673,BR0321,406145190407,Current,INR,1758704.33,DORMANT,2014-11-11
ACC0155121,CUST051344,BR0324,327287733803,Savings,INR,4361898.83,CLOSED,2016-01-02
ACC0155122,CUST003846,BR0227,902503176595,Savings,INR,609942.39,DORMANT,2020-02-24
ACC0155123,CUST092176,BR0373,923434766120,Savings,INR,923844.95,DORMANT,2011-08-07
ACC0155124,CUST099924,BR0368,882227379787,Savings,INR,524424.22,CLOSED,2015-03-16
ACC0155125,CUST012742,BR0234,718254521988,Savings,INR,3176357.82,DORMANT,2014-02-08
ACC0155126,CUST054821,BR0239,304115970253,Savings,INR,3678658.73,ACTIVE,2020-10-03
ACC0155127,CUST001937,BR0299,148490281096,Savings,INR,2628300.08,DORMANT,2022-05-29
ACC0155128,CUST082111,BR0064,257374478827,Current,INR,2094180.2,ACTIVE,2025-09-10
ACC0155129,CUST018242,BR0217,178920538778,Savings,INR,1013173.35,ACTIVE,2020-07-16
ACC0155130,CUST084431,BR0374,408869481311,Savings,INR,1360528.93,ACTIVE,2015-10-07
ACC0155131,CUST064078,BR0323,983723562298,Current,INR,3562979.72,ACTIVE,2023-11-08
ACC0155132,CUST007384,BR0334,706108882794,Savings,INR,613059.22,DORMANT,2013-12-05
ACC0155133,CUST033719,BR0255,445189671175,Current,INR,190518.41,CLOSED,2022-10-14
ACC0155134,CUST081397,BR0466,132372688209,Savings,INR,2991957.48,DORMANT,2015-06-18
ACC0155135,CUST021335,BR0382,570046407704,Savings,INR,4499009.24,DORMANT,2020-03-07
ACC0155136,CUST049368,BR0367,235366738472,Current,INR,4912415.12,ACTIVE,2017-02-27
ACC0155137,CUST069646,BR0450,192342485843,Savings,INR,1277990.59,DORMANT,2025-02-18
ACC0155138,CUST054432,BR0092,676255451554,Current,INR,1119634.63,DORMANT,2013-05-09
ACC0155139,CUST021204,BR0158,817832128417,Current,INR,3309473.93,DORMANT,2022-05-15
ACC0155140,CUST010579,BR0423,506396324285,Current,INR,4016421.81,CLOSED,2016-12-14
ACC0155141,CUST053096,BR0154,637050981050,Current,INR,1942021.81,DORMANT,2012-01-25
ACC0155142,CUST078323,BR0398,638695878613,Savings,INR,418118.44,ACTIVE,2018-09-26
ACC0155143,CUST094193,BR0286,802700198171,Current,INR,1537472.37,ACTIVE,2022-09-22
ACC0155144,CUST058218,BR0427,471362769475,Savings,INR,650520.28,DORMANT,2025-07-16
ACC0155145,CUST025577,BR0352,222525594616,Current,INR,492556.55,DORMANT,2022-01-08
ACC0155146,CUST009404,BR0192,424592820987,Savings,INR,3973240.72,CLOSED,2018-10-24
ACC0155147,CUST000859,BR0094,458760594731,Savings,INR,591469.02,ACTIVE,2017-06-29
ACC0155148,CUST069380,BR0406,155713039431,Savings,INR,3869999.07,DORMANT,2019-10-30
ACC0155149,CUST022887,BR0470,829598171516,Current,INR,2378802.22,ACTIVE,2012-07-07
ACC0155150,CUST011639,BR0376,388691688667,Current,INR,1089326.81,DORMANT,2019-12-10
ACC0155151,CUST053628,BR0224,944273577538,Current,INR,4584598.16,DORMANT,2018-03-11
ACC0155152,CUST085887,BR0048,149566583766,Current,INR,4209187.19,CLOSED,2022-03-04
ACC0155153,CUST060344,BR0421,963094490170,Savings,INR,1069349.85,ACTIVE,2025-08-21
ACC0155154,CUST054435,BR0010,414992385581,Savings,INR,338648.9,CLOSED,2015-12-17
ACC0155155,CUST039319,BR0058,516836177716,Savings,INR,3194605.62,DORMANT,2020-03-29
ACC0155156,CUST049313,BR0442,123578075621,Savings,INR,2730420.81,ACTIVE,2016-01-12
ACC0155157,CUST093981,BR0163,199307849042,Savings,INR,4932761.3,ACTIVE,2023-12-06
ACC0155158,CUST074580,BR0009,520346050075,Current,INR,1647904.87,DORMANT,2017-10-06
ACC0155159,CUST014993,BR0411,718144120911,Savings,INR,3658521.16,DORMANT,2024-12-06
ACC0155160,CUST093825,BR0420,182228990032,Current,INR,758419.59,CLOSED,2023-01-25
ACC0155161,CUST031338,BR0449,515785066317,Current,INR,2654697.01,CLOSED,2024-11-07
ACC0155162,CUST042271,BR0213,896501207438,Savings,INR,2173922.44,CLOSED,2021-05-18
ACC0155163,CUST054743,BR0080,885154407840,Savings,INR,629827.47,DORMANT,2025-02-25
ACC0155164,CUST082747,BR0046,451516898080,Savings,INR,3695206.41,ACTIVE,2022-05-16
ACC0155165,CUST065510,BR0205,793641006671,Savings,INR,4586106.55,ACTIVE,2024-01-10
ACC0155166,CUST058151,BR0350,327271721545,Current,INR,4458932.94,ACTIVE,2015-02-10
ACC0155167,CUST038344,BR0287,958924536444,Savings,INR,2369651.86,ACTIVE,2021-05-23
ACC0155168,CUST023309,BR0279,712865433630,Current,INR,3312138.52,ACTIVE,2014-11-27
ACC0155169,CUST041439,BR0477,846191698025,Savings,INR,1027043.78,CLOSED,2024-02-27
ACC0155170,CUST089711,BR0047,672042890164,Current,INR,2559494.76,DORMANT,2026-05-27
ACC0155171,CUST030061,BR0142,463526618008,Savings,INR,2448641.05,DORMANT,2015-02-14
ACC0155172,CUST024699,BR0007,761175791283,Current,INR,3020359.94,CLOSED,2017-11-05
ACC0155173,CUST030907,BR0192,621530396356,Savings,INR,4897669.28,ACTIVE,2013-12-15
ACC0155174,CUST066190,BR0253,554292505786,Current,INR,3425420.65,ACTIVE,2015-07-28
ACC0155175,CUST070206,BR0362,837174730326,Current,INR,24629.83,DORMANT,2013-09-18
ACC0155176,CUST054076,BR0307,780380663340,Savings,INR,1992439.35,CLOSED,2014-03-04
ACC0155177,CUST077654,BR0060,527670972338,Current,INR,4395643.49,DORMANT,2013-06-08
ACC0155178,CUST088351,BR0466,996354069346,Savings,INR,1172708.37,DORMANT,2019-03-16
ACC0155179,CUST096027,BR0282,821528623102,Current,INR,118671.68,CLOSED,2021-07-18
ACC0155180,CUST081978,BR0001,201411245357,Current,INR,4194109.9,CLOSED,2022-05-30
ACC0155181,CUST072581,BR0221,404607315721,Current,INR,507108.74,DORMANT,2024-12-07
ACC0155182,CUST047100,BR0037,842635401100,Current,INR,1574826.66,CLOSED,2016-01-15
ACC0155183,CUST083574,BR0048,870179777785,Current,INR,1459897.14,ACTIVE,2018-08-06
ACC0155184,CUST001822,BR0219,340981269916,Savings,INR,4750009.51,ACTIVE,2016-01-01
ACC0155185,CUST058274,BR0298,318275834628,Savings,INR,4509811.71,ACTIVE,2017-07-24
ACC0155186,CUST041553,BR0017,370360636360,Current,INR,607594.13,DORMANT,2026-03-15
ACC0155187,CUST085913,BR0426,525990521546,Savings,INR,2623470.67,DORMANT,2017-01-31
ACC0155188,CUST087764,BR0394,139947139723,Savings,INR,4444392.34,ACTIVE,2019-10-10
ACC0155189,CUST089728,BR0303,704847116791,Current,INR,361442.21,ACTIVE,2016-12-06
ACC0155190,CUST066742,BR0122,828287136071,Savings,INR,3165551.29,ACTIVE,2021-01-27
ACC0155191,CUST041634,BR0431,521321426941,Savings,INR,4797564.65,DORMANT,2018-05-05
ACC0155192,CUST008393,BR0150,203463505596,Savings,INR,2425202.6,CLOSED,2025-11-14
ACC0155193,CUST072671,BR0079,901678549619,Savings,INR,975786.96,DORMANT,2016-04-06
ACC0155194,CUST053377,BR0092,567805612622,Current,INR,2814533.28,CLOSED,2018-03-30
ACC0155195,CUST016718,BR0338,902920199669,Savings,INR,4345635.41,ACTIVE,2022-03-17
ACC0155196,CUST087718,BR0464,775786046055,Savings,INR,897056.99,CLOSED,2021-01-02
ACC0155197,CUST018175,BR0121,383518191115,Savings,INR,4436742.88,ACTIVE,2012-09-03
ACC0155198,CUST077693,BR0037,322162115854,Current,INR,4273326.55,DORMANT,2023-05-20
ACC0155199,CUST031860,BR0394,406697798303,Current,INR,2474220.92,ACTIVE,2015-04-25
ACC0155200,CUST036847,BR0241,163528268917,Savings,INR,3163455.72,DORMANT,2022-07-05
ACC0155201,CUST044107,BR0097,988132756339,Current,INR,3444865.8,DORMANT,2020-05-22
ACC0155202,CUST020008,BR0238,522128008078,Savings,INR,616667.55,ACTIVE,2023-11-03
ACC0155203,CUST023533,BR0137,317715667876,Savings,INR,106651.51,DORMANT,2012-11-04
ACC0155204,CUST081833,BR0120,314556520209,Current,INR,2090401.66,ACTIVE,2024-03-29
ACC0155205,CUST090952,BR0307,314401719212,Current,INR,4512233.81,CLOSED,2014-04-12
ACC0155206,CUST090056,BR0322,184397495792,Current,INR,436386.37,DORMANT,2026-05-15
ACC0155207,CUST030067,BR0165,398157510553,Current,INR,2267251.84,DORMANT,2011-11-19
ACC0155208,CUST060625,BR0159,969741934158,Current,INR,4601141.77,DORMANT,2018-03-28
ACC0155209,CUST002703,BR0241,314236000598,Current,INR,3032670.61,CLOSED,2018-09-15
ACC0155210,CUST086196,BR0265,373584307590,Current,INR,2801062.27,DORMANT,2024-12-23
ACC0155211,CUST095473,BR0351,845597035498,Current,INR,4430242.5,DORMANT,2026-03-09
ACC0155212,CUST072110,BR0360,726420928801,Current,INR,4986116.28,ACTIVE,2020-06-02
ACC0155213,CUST097201,BR0173,498220044825,Savings,INR,4811682.93,ACTIVE,2014-06-02
ACC0155214,CUST078024,BR0126,351810434251,Current,INR,887949.55,ACTIVE,2020-05-28
ACC0155215,CUST017954,BR0167,869719095774,Current,INR,49690.98,ACTIVE,2018-03-07
ACC0155216,CUST077740,BR0279,331446886826,Current,INR,2312236.68,DORMANT,2022-03-25
ACC0155217,CUST008169,BR0200,351684930608,Current,INR,412877.78,ACTIVE,2020-01-03
ACC0155218,CUST055976,BR0461,282087707865,Savings,INR,501383.94,CLOSED,2016-12-07
ACC0155219,CUST031471,BR0194,121989347476,Current,INR,3949288.1,DORMANT,2021-07-06
ACC0155220,CUST054688,BR0416,766526914677,Current,INR,2291590.26,DORMANT,2025-03-26
ACC0155221,CUST057513,BR0499,356100274747,Current,INR,1792085.12,ACTIVE,2022-05-09
ACC0155222,CUST098067,BR0390,715330518796,Savings,INR,4621397.02,CLOSED,2011-07-26
ACC0155223,CUST041196,BR0119,213371445628,Current,INR,4257339.76,CLOSED,2013-03-26
ACC0155224,CUST045758,BR0229,955025366485,Current,INR,549464.7,CLOSED,2015-04-03
ACC0155225,CUST017505,BR0307,192913169381,Savings,INR,4128338.69,ACTIVE,2012-10-28
ACC0155226,CUST004055,BR0108,124402644970,Savings,INR,3509442.45,ACTIVE,2023-05-28
ACC0155227,CUST014399,BR0184,700033416065,Current,INR,3862485.7,ACTIVE,2021-03-20
ACC0155228,CUST019137,BR0006,386627209722,Current,INR,1036672.16,ACTIVE,2013-05-13
ACC0155229,CUST018640,BR0027,833459460881,Savings,INR,4375374.8,CLOSED,2018-11-11
ACC0155230,CUST025627,BR0468,828800737063,Savings,INR,4161270.34,CLOSED,2022-08-20
ACC0155231,CUST046227,BR0159,795915788709,Savings,INR,153851.23,DORMANT,2015-11-16
ACC0155232,CUST086644,BR0494,940807916196,Savings,INR,588876.74,DORMANT,2017-09-29
ACC0155233,CUST051363,BR0323,926878653283,Savings,INR,4399699.36,DORMANT,2018-10-27
ACC0155234,CUST079907,BR0349,925357639139,Current,INR,248598.86,DORMANT,2019-06-22
ACC0155235,CUST075717,BR0178,957280087568,Current,INR,3337372.06,ACTIVE,2021-09-11
ACC0155236,CUST002009,BR0096,392001339260,Current,INR,1002698.46,ACTIVE,2014-11-27
ACC0155237,CUST074320,BR0022,384423197853,Savings,INR,543212.42,DORMANT,2024-06-23
ACC0155238,CUST066647,BR0345,761784317068,Current,INR,3587170.83,CLOSED,2021-03-10
ACC0155239,CUST078812,BR0358,293919085918,Current,INR,2174992.37,DORMANT,2020-07-07
ACC0155240,CUST084554,BR0180,226798870245,Savings,INR,2149300.24,DORMANT,2025-01-14
ACC0155241,CUST044819,BR0132,550703619276,Savings,INR,142667.75,ACTIVE,2025-12-30
ACC0155242,CUST065461,BR0372,295209877323,Current,INR,413544.37,CLOSED,2013-05-22
ACC0155243,CUST042106,BR0390,649934498795,Current,INR,3145252.12,CLOSED,2011-09-16
ACC0155244,CUST046332,BR0274,414335000421,Current,INR,3047901.89,ACTIVE,2013-11-02
ACC0155245,CUST046122,BR0163,397541451661,Savings,INR,1880326.48,ACTIVE,2024-03-25
ACC0155246,CUST033059,BR0372,535325818566,Savings,INR,1136579.8,CLOSED,2022-01-05
ACC0155247,CUST033877,BR0287,823232821454,Current,INR,696900.49,CLOSED,2015-01-27
ACC0155248,CUST016919,BR0011,111272571115,Current,INR,3365993.08,CLOSED,2023-06-21
ACC0155249,CUST038469,BR0198,305131558392,Current,INR,2236966.06,DORMANT,2019-09-08
ACC0155250,CUST065534,BR0118,896207271500,Current,INR,1676932.98,CLOSED,2011-12-31
ACC0155251,CUST047284,BR0202,753969507079,Savings,INR,1238922.62,DORMANT,2012-09-08
ACC0155252,CUST025790,BR0240,880725192252,Current,INR,2869502.41,ACTIVE,2021-09-13
ACC0155253,CUST000528,BR0017,349171828467,Savings,INR,4222226.29,DORMANT,2016-06-06
ACC0155254,CUST090160,BR0048,671269751498,Current,INR,807060.16,ACTIVE,2020-10-18
ACC0155255,CUST039573,BR0219,486756985835,Current,INR,2732159.91,ACTIVE,2026-06-26
ACC0155256,CUST098006,BR0472,299922420534,Current,INR,2515979.13,ACTIVE,2015-04-16
ACC0155257,CUST007527,BR0348,420399771642,Savings,INR,3328061.6,CLOSED,2011-12-16
ACC0155258,CUST021256,BR0210,904654393447,Current,INR,306014.44,CLOSED,2021-06-30
ACC0155259,CUST086805,BR0304,352078053270,Savings,INR,1646410.2,ACTIVE,2026-07-13
ACC0155260,CUST079473,BR0250,469365885587,Savings,INR,2730329.32,DORMANT,2024-01-11
ACC0155261,CUST000534,BR0178,854695001799,Savings,INR,556386.46,ACTIVE,2023-03-28
ACC0155262,CUST045764,BR0322,608199666700,Savings,INR,3534859.49,DORMANT,2013-07-05
ACC0155263,CUST018995,BR0173,717898469970,Current,INR,1267123.4,ACTIVE,2025-09-15
ACC0155264,CUST051460,BR0207,567014788676,Current,INR,515902.52,DORMANT,2018-05-26
ACC0155265,CUST007574,BR0440,370535364852,Current,INR,3662421.78,ACTIVE,2020-12-10
ACC0155266,CUST057530,BR0092,128264442614,Savings,INR,1968249.58,ACTIVE,2019-01-14
ACC0155267,CUST016655,BR0314,497798744284,Savings,INR,2356233.07,CLOSED,2014-02-18
ACC0155268,CUST051257,BR0114,682130195648,Savings,INR,941758.66,ACTIVE,2013-05-04
ACC0155269,CUST018456,BR0079,945066439665,Current,INR,2841497.49,CLOSED,2023-04-09
ACC0155270,CUST036768,BR0034,600694433656,Savings,INR,1936588.97,DORMANT,2013-06-13
ACC0155271,CUST006157,BR0203,934142131900,Savings,INR,4860956.69,ACTIVE,2025-03-09
ACC0155272,CUST012589,BR0076,224488209169,Savings,INR,795291.73,DORMANT,2026-03-01
ACC0155273,CUST032181,BR0384,403547859588,Current,INR,3835986.46,DORMANT,2021-07-07
ACC0155274,CUST074052,BR0420,488135016594,Current,INR,2413326.67,ACTIVE,2016-08-22
ACC0155275,CUST064049,BR0083,264020974016,Savings,INR,2938309.97,ACTIVE,2020-05-30
ACC0155276,CUST098727,BR0410,693011742822,Current,INR,1072497.45,ACTIVE,2016-02-03
ACC0155277,CUST004846,BR0133,161548154588,Current,INR,4800811.72,DORMANT,2014-02-21
ACC0155278,CUST030694,BR0124,330113919980,Savings,INR,3508698.94,ACTIVE,2014-11-30
ACC0155279,CUST032416,BR0152,574765284230,Savings,INR,4661109.91,ACTIVE,2023-08-30
ACC0155280,CUST052562,BR0420,323611086749,Savings,INR,1004670.02,ACTIVE,2018-10-06
ACC0155281,CUST059272,BR0493,461576637982,Savings,INR,2302451.49,DORMANT,2012-01-09
ACC0155282,CUST062658,BR0162,663317860555,Current,INR,1280251.32,ACTIVE,2025-09-11
ACC0155283,CUST097005,BR0219,771689418969,Savings,INR,4650296.82,ACTIVE,2017-01-31
ACC0155284,CUST022163,BR0055,431527881430,Savings,INR,4277001.59,CLOSED,2020-05-27
ACC0155285,CUST006501,BR0122,409726516718,Current,INR,4412808.34,ACTIVE,2015-04-28
ACC0155286,CUST017408,BR0097,900531447363,Current,INR,1330865.68,ACTIVE,2019-08-27
ACC0155287,CUST082037,BR0366,942765737479,Savings,INR,89811.31,ACTIVE,2015-03-29
ACC0155288,CUST068931,BR0129,696305586136,Current,INR,4913074.97,DORMANT,2014-08-18
ACC0155289,CUST006619,BR0248,938407274620,Current,INR,1773432.05,CLOSED,2017-12-13
ACC0155290,CUST086625,BR0261,545424919872,Savings,INR,550577.48,CLOSED,2011-10-10
ACC0155291,CUST027326,BR0149,952594582710,Current,INR,3709161.82,ACTIVE,2019-09-24
ACC0155292,CUST093154,BR0120,612765037160,Current,INR,3710501.7,CLOSED,2020-06-13
ACC0155293,CUST062793,BR0335,267908686479,Current,INR,4849109.11,ACTIVE,2024-12-06
ACC0155294,CUST084975,BR0204,924003890804,Savings,INR,1307720.75,DORMANT,2022-10-07
ACC0155295,CUST055832,BR0038,847232794180,Savings,INR,1887919.09,ACTIVE,2019-05-12
ACC0155296,CUST036674,BR0210,725705194174,Current,INR,1019306.11,DORMANT,2025-09-10
ACC0155297,CUST081529,BR0232,185043584762,Savings,INR,3776894.06,ACTIVE,2016-04-22
ACC0155298,CUST073211,BR0151,679870404330,Savings,INR,2573501.3,DORMANT,2018-07-14
ACC0155299,CUST082857,BR0223,236834739777,Savings,INR,1616556.55,ACTIVE,2021-03-24
ACC0155300,CUST074826,BR0258,115312949339,Savings,INR,4873201.87,CLOSED,2025-07-21
ACC0155301,CUST049579,BR0373,715197714523,Current,INR,2903038.27,DORMANT,2025-09-23
ACC0155302,CUST098670,BR0357,145659759939,Savings,INR,2091932.32,DORMANT,2019-04-22
ACC0155303,CUST035378,BR0389,650709815360,Savings,INR,717451.34,CLOSED,2019-04-06
ACC0155304,CUST041278,BR0238,656712286050,Current,INR,3577357.14,ACTIVE,2025-07-04
ACC0155305,CUST048324,BR0173,236371718086,Savings,INR,2922464.51,ACTIVE,2019-10-18
ACC0155306,CUST082286,BR0306,937314858519,Current,INR,2682062.74,CLOSED,2017-07-14
ACC0155307,CUST064558,BR0173,653106888071,Current,INR,3632418.1,ACTIVE,2023-10-19
ACC0155308,CUST006368,BR0123,231591770872,Current,INR,3006883.98,CLOSED,2016-03-12
ACC0155309,CUST094836,BR0368,635159381560,Current,INR,3829252.57,CLOSED,2014-06-01
ACC0155310,CUST025544,BR0015,211396829026,Current,INR,378043.1,ACTIVE,2024-12-12
ACC0155311,CUST049208,BR0296,839384613008,Current,INR,1696593.35,DORMANT,2017-11-29
ACC0155312,CUST071243,BR0383,137408598991,Current,INR,3791974.86,ACTIVE,2015-09-30
ACC0155313,CUST071308,BR0066,864242241624,Current,INR,3733884.97,DORMANT,2018-05-23
ACC0155314,CUST097378,BR0083,420859017772,Savings,INR,1892092.78,ACTIVE,2025-05-24
ACC0155315,CUST045038,BR0124,840694899296,Savings,INR,2766325.35,CLOSED,2017-06-30
ACC0155316,CUST074888,BR0408,971160412481,Current,INR,3007871.07,CLOSED,2020-07-25
ACC0155317,CUST071947,BR0214,294826162706,Current,INR,3828103.19,DORMANT,2020-07-12
ACC0155318,CUST007147,BR0329,576966131489,Savings,INR,4350434.39,ACTIVE,2026-05-27
ACC0155319,CUST087302,BR0374,287250440885,Current,INR,4040338.49,DORMANT,2014-01-13
ACC0155320,CUST018140,BR0125,166574853939,Savings,INR,4004032.69,ACTIVE,2012-03-24
ACC0155321,CUST020070,BR0098,364696259130,Current,INR,2628520.4,ACTIVE,2016-08-14
ACC0155322,CUST083203,BR0167,981189381384,Savings,INR,559420.68,ACTIVE,2015-12-21
ACC0155323,CUST059060,BR0175,349472405676,Savings,INR,3121195.55,ACTIVE,2020-09-12
ACC0155324,CUST097579,BR0256,483476789339,Current,INR,3643902.6,CLOSED,2019-05-16
ACC0155325,CUST017372,BR0468,948670252801,Savings,INR,546282.21,CLOSED,2021-04-06
ACC0155326,CUST007714,BR0466,316587990275,Current,INR,97986.95,DORMANT,2014-09-01
ACC0155327,CUST004688,BR0274,948233193124,Current,INR,290721.85,ACTIVE,2025-04-06
ACC0155328,CUST063952,BR0162,248537774089,Savings,INR,4232560.46,CLOSED,2021-07-29
ACC0155329,CUST091146,BR0078,975159009880,Savings,INR,3364038.58,ACTIVE,2020-03-15
ACC0155330,CUST053811,BR0031,467767240623,Savings,INR,796595.73,ACTIVE,2013-07-24
ACC0155331,CUST075506,BR0488,679431553714,Current,INR,4443806.03,ACTIVE,2021-10-21
ACC0155332,CUST069819,BR0489,606482796694,Current,INR,1086561.32,ACTIVE,2023-07-18
ACC0155333,CUST004337,BR0488,635061875644,Current,INR,4133573.53,CLOSED,2015-11-04
ACC0155334,CUST019121,BR0167,233636163059,Current,INR,1995516.06,ACTIVE,2012-07-24
ACC0155335,CUST087384,BR0472,232079771183,Current,INR,4163495.35,DORMANT,2016-11-07
ACC0155336,CUST017401,BR0463,532583626517,Savings,INR,4207544.99,ACTIVE,2016-04-03
ACC0155337,CUST054171,BR0018,867219274986,Current,INR,4079648.93,ACTIVE,2018-11-11
ACC0155338,CUST081229,BR0272,382385942442,Savings,INR,4097979.03,CLOSED,2022-08-08
ACC0155339,CUST046583,BR0188,393259314569,Current,INR,925518.2,CLOSED,2015-01-04
ACC0155340,CUST026392,BR0239,784294729634,Current,INR,3010401.72,CLOSED,2012-06-16
ACC0155341,CUST044318,BR0480,482101342985,Current,INR,2249886.73,DORMANT,2014-01-29
ACC0155342,CUST002216,BR0004,967077495531,Savings,INR,1847312.27,CLOSED,2017-11-18
ACC0155343,CUST017963,BR0094,504273077560,Savings,INR,2419183.79,DORMANT,2015-09-13
ACC0155344,CUST004203,BR0052,365196916718,Savings,INR,55541.28,DORMANT,2019-03-30
ACC0155345,CUST033714,BR0394,158915051792,Savings,INR,2382133.76,ACTIVE,2017-05-10
ACC0155346,CUST038996,BR0032,867835696683,Savings,INR,4698209.84,ACTIVE,2019-04-16
ACC0155347,CUST078794,BR0171,658921715698,Savings,INR,676513.47,DORMANT,2026-03-23
ACC0155348,CUST074738,BR0414,918993188362,Current,INR,2762654.74,CLOSED,2015-04-04
ACC0155349,CUST071711,BR0051,867531354568,Savings,INR,3980342.58,ACTIVE,2012-04-27
ACC0155350,CUST075309,BR0163,776880876453,Savings,INR,4130998.75,CLOSED,2012-03-10
ACC0155351,CUST019004,BR0345,524359070386,Current,INR,2113703.33,ACTIVE,2013-08-27
ACC0155352,CUST042620,BR0180,307581585358,Savings,INR,2279473.52,ACTIVE,2023-01-25
ACC0155353,CUST048862,BR0149,288789639959,Current,INR,3023319.86,CLOSED,2014-06-05
ACC0155354,CUST024112,BR0403,997930497597,Savings,INR,1184816.08,DORMANT,2013-08-24
ACC0155355,CUST061681,BR0491,289413500389,Savings,INR,1077481.45,CLOSED,2021-10-31
ACC0155356,CUST034822,BR0007,921144702005,Savings,INR,3492516.81,CLOSED,2025-02-12
ACC0155357,CUST094867,BR0191,200250087110,Savings,INR,921706.57,ACTIVE,2019-11-29
ACC0155358,CUST090846,BR0117,359768616015,Savings,INR,3876549.29,ACTIVE,2016-01-13
ACC0155359,CUST005543,BR0289,756784100151,Current,INR,1087383.81,DORMANT,2013-12-07
ACC0155360,CUST060038,BR0309,760070978032,Savings,INR,2394867.4,ACTIVE,2017-12-26
ACC0155361,CUST040704,BR0062,353481049985,Savings,INR,3802074.12,ACTIVE,2017-07-09
ACC0155362,CUST077704,BR0468,915235711523,Savings,INR,4012663.24,ACTIVE,2012-04-16
ACC0155363,CUST001077,BR0208,946329691629,Current,INR,480198.98,CLOSED,2014-12-15
ACC0155364,CUST047542,BR0012,716022297188,Savings,INR,2943861.28,CLOSED,2019-08-01
ACC0155365,CUST054108,BR0163,691256063400,Current,INR,680767.03,CLOSED,2025-12-21
ACC0155366,CUST066536,BR0036,455743957452,Current,INR,4823863.15,DORMANT,2019-04-09
ACC0155367,CUST098459,BR0063,781552117636,Current,INR,1642943.48,ACTIVE,2017-02-03
ACC0155368,CUST001297,BR0174,642750568995,Current,INR,811753.19,ACTIVE,2016-09-28
ACC0155369,CUST021548,BR0068,157867419811,Current,INR,2429776.86,DORMANT,2016-12-08
ACC0155370,CUST004229,BR0432,674019740478,Savings,INR,1571408.65,ACTIVE,2022-04-01
ACC0155371,CUST036321,BR0035,720714861067,Savings,INR,3589904.6,DORMANT,2021-07-15
ACC0155372,CUST039436,BR0269,243494370013,Savings,INR,2364150.6,CLOSED,2019-09-03
ACC0155373,CUST037660,BR0218,308547605404,Current,INR,305067.27,CLOSED,2014-07-12
ACC0155374,CUST006960,BR0049,908988546100,Savings,INR,3686610.35,ACTIVE,2019-02-24
ACC0155375,CUST033604,BR0047,981297283821,Savings,INR,4633408.31,ACTIVE,2019-07-18
ACC0155376,CUST069034,BR0276,967152273912,Savings,INR,3485776.46,CLOSED,2012-04-13
ACC0155377,CUST061272,BR0317,583256867318,Current,INR,4073657.81,ACTIVE,2018-11-26
ACC0155378,CUST047544,BR0141,711035254019,Current,INR,2848823.3,ACTIVE,2025-07-02
ACC0155379,CUST004823,BR0036,183574339586,Current,INR,4744891.17,ACTIVE,2017-04-27
ACC0155380,CUST026785,BR0456,330379395849,Savings,INR,3970766.98,ACTIVE,2020-11-17
ACC0155381,CUST046867,BR0296,640494715298,Current,INR,1936599.82,DORMANT,2017-08-23
ACC0155382,CUST049992,BR0231,231441394202,Savings,INR,735984.11,CLOSED,2015-01-28
ACC0155383,CUST072411,BR0154,399862663929,Savings,INR,4683151.21,DORMANT,2019-01-23
ACC0155384,CUST018430,BR0388,420303315621,Current,INR,3635760.7,DORMANT,2018-10-20
ACC0155385,CUST061278,BR0074,887110098094,Savings,INR,934510.72,ACTIVE,2021-07-17
ACC0155386,CUST052626,BR0096,681473343735,Current,INR,3825703.41,CLOSED,2013-07-23
ACC0155387,CUST058336,BR0268,419678011184,Current,INR,2657262.51,CLOSED,2025-06-14
ACC0155388,CUST057603,BR0269,247063371353,Savings,INR,72580.99,CLOSED,2021-11-13
